"idx","tic","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange","MarketCap1","X1","X2","X3","X4","X5","X6","score","tic.y"
988,"mos","Mosaic Company (The)",27.6,"$9.67B",2000,"Basic Industries","Agricultural Chemicals","NYSE",9670,-0.03,0,0,1.07,0.87,0.85,-2.21113877472307,"mos"
467,"drii","Diamond Resorts International, Inc.",30.19,"$2.11B",2013,"Consumer Services","Hotels/Resorts","NYSE",2110,0,0,0,0.27,0.62,0.85,-2.22623731013689,"drii"
1331,"serv","ServiceMaster Global Holdings, Inc.",37.16,"$5.04B",2014,"Consumer Services","Other Consumer Services","NYSE",5040,0,0.01,-0.01,0.31,0.62,0.94,-2.23322409571926,"serv"
1689,"z","Zillow Group, Inc.",34.27,"$6.17B",2000,"Miscellaneous","Business Services","NASDAQ",6170,0.01,-0.01,0,0.53,0.6,0.78,-2.23746531677973,"z"
1453,"tds","Telephone and Data Systems, Inc.",27.86,"$3.05B",2000,"Public Utilities","Telecommunications Equipment","NYSE",3050,-0.02,0,0,0.83,0.75,0.86,-2.2390627085195,"tds"
589,"flo","Flowers Foods, Inc.",15.03,"$3.11B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",3110,0,0,0,0.86,0.55,0.67,-2.24098939544813,"flo"
559,"fang","Diamondback Energy, Inc.",96.33,"$7.52B",2012,"Energy","Oil & Gas Production","NASDAQ",7520,0,-0.01,0,0.53,0.74,0.84,-2.24496792140257,"fang"
456,"dorm","Dorman Products, Inc.",62.45,"$2.16B",2000,"Capital Goods","Auto Parts:O.E.M.","NASDAQ",2160,-0.01,0,0,0.4,0.68,0.91,-2.25825125270148,"dorm"
1138,"pagp","Plains Group Holdings, L.P.",11.57,"$7.22B",2013,"Energy","Natural Gas Distribution","NYSE",7220,0.01,-0.01,0,0.62,0.57,0.76,-2.26629851951669,"pagp"
552,"exp","Eagle Materials Inc",82.72,"$3.99B",2000,"Capital Goods","Building Materials","NYSE",3990,0,0,-0.01,0.72,0.84,0.8,-2.27144772797711,"exp"
335,"cnk","Cinemark Holdings Inc",38.11,"$4.43B",2007,"Consumer Services","Movies/Entertainment","NYSE",4430,-0.01,0,0,1.11,0.66,0.65,-2.27290927679215,"cnk"
101,"anss","ANSYS, Inc.",98.51,"$8.59B",1996,"Technology","Computer Software: Prepackaged Software","NASDAQ",8590,0,0,0,0.62,0.6,0.72,-2.27376074782898,"anss"
1519,"ttmi","TTM Technologies, Inc.",10.52,"$1.05B",2000,"Technology","Electrical Products","NASDAQ",1050,-0.01,0.01,-0.01,0.47,0.85,0.87,-2.27420437634288,"ttmi"
1234,"qsr","Restaurant Brands International Inc.",46.87,"$10.96B",2014,"Consumer Services","Restaurants","NYSE",10960,-0.01,0,0,0.95,0.69,0.69,-2.2746700167695,"qsr"
1156,"pcty","Paylocity Holding Corporation",45.44,"$2.32B",2014,"Technology","Computer Software: Prepackaged Software","NASDAQ",2320,0.01,0.02,-0.02,0.46,0.52,0.89,-2.28154523131768,"pcty"
102,"antm","Anthem, Inc.",124.94,"$32.88B",2000,"Health Care","Medical Specialities","NYSE",32880,-0.02,0,0,0.98,0.71,0.82,-2.28623298440161,"antm"
767,"iff","Internationa Flavors & Fragrances, Inc.",136.42,"$10.86B",2000,"Basic Industries","Major Chemicals","NYSE",10860,-0.02,0,0.01,0.81,0.58,0.69,-2.29411787811626,"iff"
1357,"skx","Skechers U.S.A., Inc.",24.72,"$3.9B",1999,"Consumer Non-Durables","Shoe Manufacturing","NYSE",3900,-0.01,0,0,0.5,0.7,0.85,-2.29575873837019,"skx"
1200,"pot","Potash Corporation of Saskatchewan Inc.",16.04,"$13.46B",1989,"Basic Industries","Agricultural Chemicals","NYSE",13460,-0.03,0,0,0.94,0.9,0.86,-2.29805745381966,"pot"
487,"ed","Consolidated Edison Inc",74.77,"$22.76B",2000,"Public Utilities","Power Generation","NYSE",22760,-0.02,0,0,0.66,0.65,0.98,-2.30037520851002,"ed"
678,"gxp","Great Plains Energy Inc",27.2,"$4.21B",2000,"Public Utilities","Electric Utilities: Central","NYSE",4210,-0.03,0,0,0.98,0.76,0.94,-2.30170114713974,"gxp"
615,"ftv","Fortive Corporation",51.87,"$17.93B",2016,"Capital Goods","Industrial Machinery/Components","NYSE",17930,0,0,0,0.5,0.73,0.67,-2.30378285295082,"ftv"
52,"agu","Agrium Inc.",89.04,"$12.3B",2000,"Basic Industries","Agricultural Chemicals","NYSE",12300,-0.02,0,0,0.91,0.8,0.78,-2.30886136900063,"agu"
1334,"sfm","Sprouts Farmers Market, Inc.",23,"$3.41B",2013,"Consumer Services","Food Chains","NASDAQ",3410,-0.01,0.01,0,0.59,0.68,0.65,-2.31393082064288,"sfm"
759,"icpt","Intercept Pharmaceuticals, Inc.",154.96,"$3.83B",2012,"Health Care","Major Pharmaceuticals","NASDAQ",3830,0.01,-0.03,0,0.92,0.84,0.8,-2.31864124431427,"icpt"
1047,"nfx","Newfield Exploration Company",44.15,"$8.77B",1993,"Energy","Oil & Gas Production","NYSE",8770,0,-0.02,0,1.01,0.79,0.78,-2.32878921200633,"nfx"
331,"cmpr","Cimpress N.V",97.99,"$3.1B",2000,"Miscellaneous","Publishing","NASDAQ",3100,-0.01,0.01,0,0.68,0.61,0.66,-2.33101788472046,"cmpr"
377,"csal","Communications Sales & Leasing,Inc.",29.5,"$4.54B",2000,"Consumer Services","Real Estate Investment Trusts","NASDAQ",4540,-0.01,0,0,0.65,0.69,0.79,-2.34027382821388,"csal"
1249,"rcl","Royal Caribbean Cruises Ltd.",69.75,"$15.01B",1993,"Consumer Services","Marine Transportation","NYSE",15010,0,0.01,-0.01,0.59,0.75,0.72,-2.34392470606535,"rcl"
884,"lila","Liberty Global plc",26.81,"$24.66B",2000,"Consumer Services","Television Services","NASDAQ",24660,-0.01,0,-0.01,0.65,0.91,0.92,-2.34631248282514,"lila"
225,"bte","Baytex Energy Corp",4.91,"$1.03B",2000,"Energy","Oil & Gas Production","NYSE",1030,-0.01,-0.03,0.01,1,0.82,0.81,-2.34776671875388,"bte"
193,"bkd","Brookdale Senior Living Inc.",16.84,"$3.13B",2005,"Health Care","Hospital/Nursing Management","NYSE",3130,-0.01,0,0,0.55,0.83,0.73,-2.34975089718267,"bkd"
1077,"nuan","Nuance Communications, Inc.",14.44,"$4.04B",2000,"Technology","Computer Software: Prepackaged Software","NASDAQ",4040,-0.01,0,0,0.61,0.65,0.83,-2.35256125112436,"nuan"
16,"abx","Barrick Gold Corporation",18.22,"$21.23B",2000,"Basic Industries","Precious Metals","NYSE",21230,0,-0.04,-0.01,1.4,1.15,1.01,-2.36370886743778,"abx"
910,"lstr","Landstar System, Inc.",68.84,"$2.9B",1993,"Transportation","Trucking Freight/Courier Services","NASDAQ",2900,-0.01,0,0,0.63,0.72,0.77,-2.3725650030263,"lstr"
906,"lpnt","LifePoint Health, Inc.",55.58,"$2.37B",2000,"Health Care","Hospital/Nursing Management","NASDAQ",2370,0,0,-0.01,0.79,0.68,0.86,-2.37730587115266,"lpnt"
1154,"pcln","The Priceline Group Inc. ",1419.79,"$70.18B",1999,"Miscellaneous","Business Services","NASDAQ",70180,0,-0.01,0,0.77,0.68,0.76,-2.38123188485128,"pcln"
46,"agi","Alamos Gold Inc.",7.65,"$2.03B",2015,"Basic Industries","Precious Metals","NYSE",2030,0,-0.04,-0.01,1.15,1.05,1.17,-2.38137017030434,"agi"
333,"cnc","Centene Corporation",67.66,"$11.55B",2000,"Health Care","Medical Specialities","NYSE",11550,0,-0.01,0,0.61,0.68,0.82,-2.38564781086706,"cnc"
274,"ccp","Care Capital Properties, Inc.",29.14,"$2.45B",2015,"Consumer Services","Real Estate Investment Trusts","NYSE",2450,-0.02,0.01,0,0.67,0.65,0.78,-2.39541706331804,"ccp"
303,"ci","Cigna Corporation",127.65,"$32.75B",2000,"Health Care","Medical Specialities","NYSE",32750,-0.01,-0.01,0,1.14,0.67,0.78,-2.39753098577126,"ci"
1139,"pah","Platform Specialty Products Corporation",8.78,"$2.02B",2014,"Basic Industries","Major Chemicals","NYSE",2020,-0.01,0,0,0.6,0.81,0.71,-2.4170189861873,"pah"
351,"cor","CoreSite Realty Corporation",77.76,"$2.64B",2010,"Consumer Services","Real Estate Investment Trusts","NYSE",2640,0,-0.01,0,0.58,0.7,0.81,-2.4210108414071,"cor"
890,"lltc","Linear Technology Corporation",58.54,"$14.03B",1986,"Technology","Semiconductors","NASDAQ",14030,0,0,0,0.64,0.57,0.7,-2.42490621354391,"lltc"
990,"mpel","Melco Crown Entertainment Limited",13.05,"$7.09B",2006,"Consumer Services","Hotels/Resorts","NASDAQ",7090,0,-0.01,-0.03,1.12,1.05,1.21,-2.42490880059118,"mpel"
1474,"ths","Treehouse Foods, Inc.",94,"$5.33B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",5330,-0.01,-0.01,0,0.73,0.83,0.82,-2.42716937574179,"ths"
1211,"prxl","PAREXEL International Corporation",68.69,"$3.63B",1995,"Health Care","Biotechnology: Commercial Physical & Biological Resarch","NASDAQ",3630,0.01,-0.01,-0.01,0.8,0.8,0.78,-2.43081285248649,"prxl"
426,"deck","Deckers Outdoor Corporation",66.94,"$2.14B",1993,"Consumer Non-Durables","Shoe Manufacturing","NYSE",2140,0,-0.01,0,0.59,0.72,0.79,-2.43234031037729,"deck"
931,"manh","Manhattan Associates, Inc.",59.73,"$4.28B",1998,"Technology","Computer Software: Prepackaged Software","NASDAQ",4280,0,-0.01,0,0.54,0.66,0.85,-2.43329826431759,"manh"
1581,"vips","Vipshop Holdings Limited",14.8,"$8.7B",2012,"Consumer Services","Catalog/Specialty Distribution","NYSE",8700,0,-0.03,0,0.66,0.71,1.12,-2.43746993328931,"vips"
514,"eog","EOG Resources, Inc.",90.18,"$49.66B",2000,"Energy","Oil & Gas Production","NYSE",49660,0,-0.01,0,0.52,0.71,0.82,-2.44853292839378,"eog"
574,"feye","FireEye, Inc.",14.56,"$2.47B",2013,"Technology","Computer peripheral equipment","NASDAQ",2470,-0.02,-0.01,0.02,0.81,0.6,0.68,-2.45523574368314,"feye"
342,"coh","Coach, Inc.",38.91,"$10.85B",2000,"Consumer Non-Durables","Apparel","NYSE",10850,-0.02,0,0.01,0.68,0.63,0.67,-2.4556983667403,"coh"
1105,"ofc","Corporate Office Properties Trust",28.41,"$2.69B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",2690,-0.01,0,0,1.06,0.57,0.69,-2.45995905729824,"ofc"
690,"hbi","Hanesbrands Inc.",27.16,"$10.26B",2000,"Consumer Services","Clothing/Shoe/Accessory Stores","NYSE",10260,-0.01,-0.01,0.01,0.61,0.62,0.72,-2.46177357040608,"hbi"
968,"midd","The Middleby Corporation",128.86,"$7.41B",2000,"Technology","Industrial Machinery/Components","NASDAQ",7410,-0.01,0,0,0.86,0.68,0.69,-2.46338647603237,"midd"
374,"crus","Cirrus Logic, Inc.",51.33,"$3.21B",1989,"Technology","Semiconductors","NASDAQ",3210,0,0,0,0.65,0.61,0.66,-2.4650383319097,"crus"
1252,"rdus","Radius Health, Inc.",54.29,"$2.34B",2014,"Health Care","Major Pharmaceuticals","NASDAQ",2340,0.02,-0.02,-0.01,0.7,0.71,0.89,-2.46581532010979,"rdus"
1333,"sfly","Shutterfly, Inc.",49.78,"$1.69B",2006,"Miscellaneous","Other Consumer Services","NASDAQ",1690,0,0,0,0.71,0.59,0.65,-2.46897408035705,"sfly"
1322,"scss","Select Comfort Corporation",26.38,"$1.21B",1998,"Consumer Durables","Home Furnishings","NASDAQ",1210,-0.01,0,0,0.77,0.65,0.74,-2.48572280550411,"scss"
323,"cmc","Commercial Metals Company",15.89,"$1.82B",2000,"Basic Industries","Steel/Iron Ore","NYSE",1820,0,0,-0.01,0.71,0.8,0.78,-2.50647057040236,"cmc"
403,"cvt","CVENT, INC.",32.7,"$1.39B",1987,"Technology","Computer Software: Prepackaged Software","NYSE",1390,0,0.01,0,0.25,0.65,0.6,-2.50862100057829,"cvt"
1398,"ssri","Silver Standard Resources Inc.",12.87,"$1.53B",2000,"Basic Industries","Precious Metals","NASDAQ",1530,-0.02,-0.04,0,1.32,1.08,1.09,-2.5086802849315,"ssri"
745,"hw","Headwaters Incorporated",18.77,"$1.39B",2000,"Capital Goods","Building Materials","NYSE",1390,0,0,-0.01,1,0.71,0.73,-2.51216465763053,"hw"
220,"brx","Brixmor Property Group Inc.",28.25,"$8.51B",2013,"Consumer Services","Real Estate Investment Trusts","NYSE",8510,0,0.01,0,0.56,0.52,0.57,-2.51348174842807,"brx"
980,"mms","Maximus, Inc.",58.44,"$3.79B",1997,"Miscellaneous","Business Services","NYSE",3790,-0.01,0,0,0.6,0.68,0.77,-2.55081588603872,"mms"
863,"lad","Lithia Motors, Inc.",80.61,"$2.03B",2000,"Consumer Durables","Automotive Aftermarket","NYSE",2030,-0.01,-0.01,0,0.67,0.78,0.85,-2.551720155069,"lad"
816,"jblu","JetBlue Airways Corporation",15.81,"$5.12B",2002,"Transportation","Air Freight/Delivery Services","NASDAQ",5120,-0.01,-0.01,-0.01,0.88,0.87,0.99,-2.55391472125695,"jblu"
1460,"ten","Tenneco Inc.",56.11,"$3.18B",2000,"Capital Goods","Auto Parts:O.E.M.","NYSE",3180,0,0,0,0.6,0.58,0.68,-2.55505942007525,"ten"
556,"exr","Extra Space Storage Inc",79.88,"$10.05B",2004,"Consumer Services","Real Estate Investment Trusts","NYSE",10050,-0.01,0,0,0.85,0.67,0.68,-2.55817665202367,"exr"
1442,"taho","Tahoe Resources, Inc.",13.67,"$4.25B",2000,"Basic Industries","Precious Metals","NYSE",4250,-0.01,-0.03,-0.02,1.45,1.24,1.15,-2.56387341451958,"taho"
226,"bud","Anheuser-Busch Inbev SA",125.74,"$202.19B",2000,"Consumer Non-Durables","Beverages (Production/Distribution)","NYSE",202190,0,0,0,0.66,0.6,0.64,-2.57074130718199,"bud"
133,"avb","AvalonBay Communities, Inc.",173.55,"$23.83B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",23830,-0.01,0,-0.01,0.76,0.76,0.93,-2.58011586952415,"avb"
203,"blue","bluebird bio, Inc.",51.23,"$1.9B",2013,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ",1900,0.02,-0.03,-0.02,0.88,1.08,1,-2.58185568321988,"blue"
1134,"paa","Plains All American Pipeline, L.P.",28.52,"$11.34B",1998,"Energy","Natural Gas Distribution","NYSE",11340,0,-0.02,0,0.41,0.78,0.96,-2.5831729905928,"paa"
389,"ctl","CenturyLink, Inc.",28.76,"$15.7B",2000,"Public Utilities","Telecommunications Equipment","NYSE",15700,-0.01,0,-0.01,0.92,0.8,0.84,-2.58744608216775,"ctl"
344,"coke","Coca-Cola Bottling Co. Consolidated",151.34,"$1.41B",1972,"Consumer Non-Durables","Beverages (Production/Distribution)","NASDAQ",1410,-0.01,0,-0.01,0.9,0.84,0.82,-2.58827942154614,"coke"
789,"inxn","InterXion Holding N.V.",36.72,"$2.59B",2011,"Technology","Computer Software: Programming, Data Processing","NYSE",2590,-0.01,0,0,0.62,0.64,0.78,-2.59584170679217,"inxn"
232,"bwxt","BWX Technologies, Inc.",39.03,"$4.04B",2000,"Energy","Industrial Machinery/Components","NYSE",4040,0,-0.01,0,0.54,0.71,0.78,-2.59702320807029,"bwxt"
623,"gddy","GoDaddy Inc.",32.88,"$5.32B",2015,"Technology","EDP Services","NYSE",5320,0,0.01,0,0.45,0.58,0.55,-2.60865804076722,"gddy"
1044,"newr","New Relic, Inc.",36.15,"$1.84B",2014,"Technology","Computer Software: Prepackaged Software","NYSE",1840,0,0,0,0.67,0.58,0.64,-2.61618379762463,"newr"
1629,"wft","Weatherford International plc",5.46,"$4.89B",2000,"Energy","Metal Fabrications","NYSE",4890,-0.01,-0.02,0.01,0.43,0.78,0.82,-2.61904201720411,"wft"
394,"cube","CubeSmart",27.1,"$4.86B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",4860,0,0,-0.01,0.82,0.7,0.78,-2.62884394006303,"cube"
1445,"tasr","TASER International, Inc.",28.51,"$1.49B",2000,"Capital Goods","Ordnance And Accessories","NASDAQ",1490,-0.01,0,0,0.54,0.73,0.74,-2.63594327181661,"tasr"
460,"dplo","Diplomat Pharmacy, Inc.",32.12,"$2.13B",2014,"Health Care","Medical/Nursing Services","NYSE",2130,0,-0.03,0,0.94,0.84,0.88,-2.63988886389907,"dplo"
761,"ida","IDACORP, Inc.",75.5,"$3.81B",2000,"Public Utilities","Electric Utilities: Central","NYSE",3810,-0.03,0,0,0.77,0.71,0.98,-2.64249047271649,"ida"
258,"cbi","Chicago Bridge & Iron Company N.V.",31.17,"$3.22B",1997,"Basic Industries","Engineering & Construction","NYSE",3220,-0.01,-0.01,-0.01,0.79,0.92,0.97,-2.64560248817929,"cbi"
1542,"ugi","UGI Corporation",44.98,"$7.79B",2000,"Public Utilities","Natural Gas Distribution","NYSE",7790,-0.02,0,0,0.52,0.7,0.92,-2.66286551808683,"ugi"
845,"kkr","KKR & Co. L.P.",14.57,"$6.48B",2000,"Finance","Investment Managers","NYSE",6480,-0.01,-0.01,0,0.67,0.79,0.81,-2.70369896016232,"kkr"
80,"amag","AMAG Pharmaceuticals, Inc.",24.04,"$821.06M",2000,"Health Care","Major Pharmaceuticals","NASDAQ",821.06,0,-0.02,0.01,0.43,0.71,0.69,-2.7123486854659,"amag"
515,"epam","EPAM Systems, Inc.",67.83,"$3.45B",2012,"Technology","EDP Services","NYSE",3450,0.01,0.01,-0.01,0.34,0.57,0.7,-2.71564631328693,"epam"
1403,"stc","Stewart Information Services Corporation",46.84,"$1.09B",2000,"Finance","Specialty Insurers","NYSE",1090,0.01,0,-0.01,0.5,0.62,0.78,-2.71658113565856,"stc"
116,"armh","ARM Holdings plc",66.42,"$31.27B",2000,"Technology","Semiconductors","NASDAQ",31270,0,0,0,0.6,0.61,0.62,-2.73584087456418,"armh"
1083,"nvo","Novo Nordisk A/S",46.89,"$121.91B",2000,"Health Care","Major Pharmaceuticals","NYSE",121910,0,0,0,0.42,0.65,0.66,-2.74109013995834,"nvo"
1630,"wgl","WGL Holdings Inc",62.88,"$3.21B",2000,"Public Utilities","Oil/Gas Transmission","NYSE",3210,-0.02,0,0,0.8,0.65,0.83,-2.74363808453165,"wgl"
292,"chdn","Churchill Downs, Incorporated",149.1,"$2.47B",2000,"Consumer Services","Services-Misc. Amusement & Recreation","NASDAQ",2470,-0.01,0,0,0.75,0.65,0.69,-2.74996496701415,"chdn"
191,"bjri","BJ&#39;s Restaurants, Inc.",39.97,"$966.23M",2000,"Consumer Services","Restaurants","NASDAQ",966.23,-0.01,0,0,0.73,0.6,0.73,-2.75876386450782,"bjri"
273,"ccoi","Cogent Communications Holdings, Inc.",36.09,"$1.64B",2000,"Technology","Computer Software: Prepackaged Software","NASDAQ",1640,0,0.01,-0.01,0.57,0.6,0.74,-2.75902027816305,"ccoi"
113,"are","Alexandria Real Estate Equities, Inc.",108.27,"$8.44B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",8440,-0.01,0,0,0.63,0.67,0.72,-2.75914998085567,"are"
373,"crto","Criteo S.A.",36.12,"$2.3B",2013,"Technology","Advertising","NASDAQ",2300,0,0,-0.02,0.54,0.99,0.94,-2.76634931815245,"crto"
1413,"stor","STORE Capital Corporation",29.63,"$4.54B",2014,"Consumer Services","Real Estate Investment Trusts","NYSE",4540,-0.01,0,0,0.54,0.6,0.8,-2.76974017166803,"stor"
912,"ltrpa","Liberty TripAdvisor Holdings, Inc.",21.1,"$1.58B",2000,"Technology","EDP Services","NASDAQ",1580,0.01,0,0,0.53,0.48,0.57,-2.77333353735345,"ltrpa"
540,"etr","Entergy Corporation",77.26,"$13.83B",2000,"Public Utilities","Electric Utilities: Central","NYSE",13830,-0.02,0,0,0.68,0.66,0.86,-2.7842809338072,"etr"
996,"mrk","Merck & Company, Inc.",62.85,"$173.79B",2000,"Health Care","Major Pharmaceuticals","NYSE",173790,0.01,-0.01,0,0.66,0.6,0.61,-2.78991969349046,"mrk"
1571,"val","Valspar Corporation (The)",105.46,"$8.36B",2000,"Basic Industries","Paints/Coatings","NYSE",8360,0,0,0,0.58,0.56,0.65,-2.79049893218969,"val"
1112,"oks","ONEOK Partners, L.P.",39.76,"$11.36B",2000,"Public Utilities","Natural Gas Distribution","NYSE",11360,0,0,-0.01,0.53,0.75,0.82,-2.79484035470284,"oks"
1497,"trip","TripAdvisor, Inc.",62.37,"$9.08B",2000,"Technology","Computer Software: Programming, Data Processing","NASDAQ",9080,0.01,0,0,0.45,0.56,0.54,-2.79903377768009,"trip"
621,"gcp","GCP Applied Technologies Inc.",29.31,"$2.08B",2016,"Basic Industries","Major Chemicals","NYSE",2080,0.01,0,0,0.42,0.47,0.61,-2.81355971693981,"gcp"
777,"infn","Infinera Corporation",8.63,"$1.24B",2007,"Public Utilities","Telecommunications Equipment","NASDAQ",1240,0,-0.02,-0.01,0.63,0.95,0.99,-2.82068245433327,"infn"
415,"dar","Darling Ingredients Inc.",13.88,"$2.28B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",2280,-0.02,0,0,0.6,0.72,0.84,-2.82703768487007,"dar"
1604,"vwr","VWR Corporation",27.97,"$3.68B",2014,"Consumer Durables","Diversified Electronic Products","NASDAQ",3680,0,-0.01,-0.01,0.75,0.71,0.93,-2.83647913303271,"vwr"
1276,"rng","Ringcentral, Inc.",22.36,"$1.63B",2013,"Technology","EDP Services","NYSE",1630,0,-0.01,0,0.6,0.7,0.71,-2.84465608187464,"rng"
535,"esv","ENSCO plc",7.8,"$2.35B",2000,"Energy","Oil & Gas Production","NYSE",2350,-0.01,-0.03,0,0.94,0.9,0.95,-2.85319499186236,"esv"
1426,"swc","Stillwater Mining Company",12.88,"$1.56B",2000,"Basic Industries","Precious Metals","NYSE",1560,-0.05,-0.01,-0.01,1.52,1.19,1.09,-2.86265788478367,"swc"
79,"alxn","Alexion Pharmaceuticals, Inc.",129.63,"$29.07B",1996,"Health Care","Major Pharmaceuticals","NASDAQ",29070,0,-0.01,-0.01,0.75,0.92,0.78,-2.86375199089556,"alxn"
1491,"tpx","Tempur Sealy International, Inc.",78.81,"$4.6B",2003,"Consumer Durables","Home Furnishings","NYSE",4600,0,0,0,0.64,0.56,0.61,-2.86909649016449,"tpx"
1644,"woof","VCA Inc. ",70.89,"$5.73B",2001,"Consumer Non-Durables","Farming/Seeds/Milling","NASDAQ",5730,0,-0.01,0,0.62,0.62,0.75,-2.87793576396872,"woof"
1107,"ohi","Omega Healthcare Investors, Inc.",36.12,"$6.99B",1992,"Consumer Services","Real Estate Investment Trusts","NYSE",6990,-0.01,0,-0.01,0.99,0.74,0.79,-2.88317663245318,"ohi"
207,"bmy","Bristol-Myers Squibb Company",58.77,"$98.2B",2000,"Health Care","Major Pharmaceuticals","NYSE",98200,0,0,0,0.43,0.57,0.68,-2.88356132274152,"bmy"
985,"moh","Molina Healthcare Inc",54.14,"$3.08B",2003,"Health Care","Medical Specialities","NYSE",3080,-0.01,-0.01,0,0.62,0.6,0.92,-2.88431297408589,"moh"
646,"gmed","Globus Medical, Inc.",22.73,"$2.17B",2012,"Health Care","Medical/Dental Instruments","NYSE",2170,0.01,0,-0.01,0.36,0.64,0.78,-2.89828999074645,"gmed"
743,"hum","Humana Inc.",177.38,"$26.44B",2000,"Health Care","Medical Specialities","NYSE",26440,0,0,0,0.54,0.56,0.64,-2.90625081402323,"hum"
208,"bnft","Benefitfocus, Inc.",40.86,"$1.21B",2013,"Technology","Computer Software: Prepackaged Software","NASDAQ",1210,-0.02,0.01,-0.01,0.5,0.92,0.83,-2.90808388904608,"bnft"
189,"bio","Bio-Rad Laboratories, Inc.",151.29,"$4.45B",2000,"Capital Goods","Biotechnology: Laboratory Analytical Instruments","NYSE",4450,0,-0.01,0,0.71,0.69,0.66,-2.91320473328819,"bio"
853,"kors","Michael Kors Holdings Limited",49.59,"$8.38B",2011,"Consumer Non-Durables","Apparel","NYSE",8380,-0.01,0,0,0.57,0.65,0.72,-2.9269047342763,"kors"
1599,"vsat","ViaSat, Inc.",74.49,"$3.67B",1996,"Technology","Radio And Television Broadcasting And Communications Equipment","NASDAQ",3670,-0.01,0,0,0.64,0.64,0.7,-2.92776862699603,"vsat"
1394,"srcl","Stericycle, Inc.",83.65,"$7.11B",1996,"Basic Industries","Environmental Services","NASDAQ",7110,-0.01,0,0,0.62,0.62,0.72,-2.93391233845127,"srcl"
1035,"nbl","Noble Energy Inc.",35.34,"$15.18B",2000,"Energy","Oil & Gas Production","NYSE",15180,-0.01,-0.01,0,0.62,0.67,0.86,-2.93926308683868,"nbl"
1309,"sbgl","Sibanye Gold Limited",16.82,"$3.85B",2000,"Basic Industries","Precious Metals","NYSE",3850,-0.04,-0.04,0,1.5,1.2,1.16,-2.94178941412328,"sbgl"
1589,"vno","Vornado Realty Trust",101.01,"$19.07B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",19070,-0.01,0,0,0.59,0.59,0.75,-2.94312790563414,"vno"
651,"gogo","Gogo Inc.",11.66,"$1B",2013,"Consumer Services","Telecommunications Equipment","NASDAQ",1000,0.01,-0.01,0,0.5,0.61,0.63,-2.94631442459956,"gogo"
1620,"wdr","Waddell & Reed Financial, Inc.",18.55,"$1.54B",1998,"Finance","Investment Bankers/Brokers/Service","NYSE",1540,0,0,-0.01,0.6,0.72,0.78,-2.95033823855432,"wdr"
382,"csod","Cornerstone OnDemand, Inc.",43.61,"$2.44B",2011,"Technology","Computer Software: Prepackaged Software","NASDAQ",2440,-0.02,0.01,0,0.9,0.59,0.61,-2.96188664837873,"csod"
1387,"spnc","The Spectranetics Corporation",24.95,"$1.07B",1992,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","NASDAQ",1070,0.01,0,0,0.5,0.45,0.56,-2.96598574506367,"spnc"
544,"evhc","Envision Healthcare Holdings, Inc.",20.9,"$3.91B",2013,"Health Care","Hospital/Nursing Management","NYSE",3910,0.01,-0.01,-0.01,0.52,0.68,0.85,-2.97654180868395,"evhc"
176,"becn","Beacon Roofing Supply, Inc.",46.36,"$2.77B",2004,"Consumer Services","RETAIL: Building Materials","NASDAQ",2770,0,0,0,0.67,0.48,0.63,-2.97662131209682,"becn"
707,"hiw","Highwoods Properties, Inc.",52.62,"$5.19B",1994,"Consumer Services","Real Estate Investment Trusts","NYSE",5190,-0.01,0,0,0.63,0.54,0.76,-2.98466520097077,"hiw"
1316,"scai","Surgical Care Affiliates, Inc.",40.68,"$1.64B",2013,"Health Care","Medical Specialities","NASDAQ",1640,-0.02,-0.01,-0.01,0.83,0.93,1.03,-2.99216423174288,"scai"
